mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.1485388278961182,0.002805361367095898,0.08178620338439942,0.0007214756948061811,5,2,6,200,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 200}",0.8162847790507365,0.8183306055646481,0.812116250511666,0.8051575931232091,0.8215309046254605,0.8146840265751442,0.00565837598745486,65
1.7127527713775634,0.005090326240072999,0.12137675285339355,0.000751467888228252,5,2,6,300,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 300}",0.8203764320785597,0.8220130932896891,0.8133442488743349,0.8084322554236595,0.8223495702005731,0.8173031199733632,0.005503828741341208,59
0.5772734642028808,0.004792068917197108,0.04272003173828125,0.0004399433946409101,5,3,2,100,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.8150572831423896,0.8085106382978723,0.7908309455587392,0.80065493246009,0.8108882521489972,0.8051884103216176,0.008574488466074016,78
1.146146583557129,0.0044977027750544305,0.08213973045349121,0.0007833691647091414,5,3,2,200,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.8126022913256956,0.820785597381342,0.8096602537863283,0.8051575931232091,0.8219402374130168,0.8140291946059184,0.006450776487891923,70
1.7082693576812744,0.004074865772107502,0.12069683074951172,0.0006372288326746372,5,3,2,300,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.8183306055646481,0.8236497545008183,0.8141629144494474,0.8100695865738846,0.8203029062627917,0.8173031534703179,0.004743819356084714,56
0.5744791030883789,0.0030632968991182795,0.04306263923645019,0.0017159275789490507,5,3,4,100,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 100}",0.8150572831423896,0.8085106382978723,0.7908309455587392,0.80065493246009,0.8108882521489972,0.8051884103216176,0.008574488466074016,78
1.1423622131347657,0.003415487040531123,0.08227119445800782,0.0011613026171225214,5,3,4,200,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 200}",0.8126022913256956,0.820785597381342,0.8096602537863283,0.8051575931232091,0.8219402374130168,0.8140291946059184,0.006450776487891923,70
1.7151546478271484,0.009977233261174607,0.12129898071289062,0.00035355741840346737,5,3,4,300,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",0.8183306055646481,0.8236497545008183,0.8141629144494474,0.8100695865738846,0.8203029062627917,0.8173031534703179,0.004743819356084714,56
0.5759573459625245,0.002388553335442955,0.04336986541748047,0.0011173780955403608,5,3,6,100,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 100}",0.8150572831423896,0.8085106382978723,0.7908309455587392,0.80065493246009,0.8108882521489972,0.8051884103216176,0.008574488466074016,78
1.1408631801605225,0.004504906021416284,0.0814673900604248,0.0009169674390310854,5,3,6,200,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 200}",0.8126022913256956,0.820785597381342,0.8096602537863283,0.8051575931232091,0.8219402374130168,0.8140291946059184,0.006450776487891923,70
1.7190428733825684,0.006212914415082824,0.1215437412261963,0.0004975029617243614,5,3,6,300,"{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 300}",0.8183306055646481,0.8236497545008183,0.8141629144494474,0.8100695865738846,0.8203029062627917,0.8173031534703179,0.004743819356084714,56
0.8758163928985596,0.002370227842020537,0.053908586502075195,0.00024483918854629664,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9079378068739771,0.910392798690671,0.9029881293491608,0.9042161277118297,0.9029881293491608,0.90570459839496,0.0029644694382491813,46
1.7398889064788818,0.010400279654481152,0.10522856712341308,0.000583154076861553,10,1,2,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9091653027823241,0.9112111292962357,0.9058534588620548,0.9111747851002865,0.9042161277118297,0.9083241607505462,0.0028336714613284874,33
2.60768461227417,0.017699549382905924,0.15657320022583007,0.0005760722696493053,10,1,2,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.9112111292962357,0.9120294599018003,0.9079001227998362,0.9103561195251739,0.9050347932869423,0.9093063249619977,0.0025443741646561935,32
0.8730410099029541,0.007796710136462426,0.053635787963867185,0.000185269210071103,10,1,4,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",0.9079378068739771,0.9148936170212766,0.9050347932869423,0.904625460499386,0.9042161277118297,0.9073415610786822,0.003996392666917982,34
1.731794834136963,0.00598979730521737,0.10415263175964355,0.0007535123352982624,10,1,4,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",0.9120294599018003,0.9140752864157119,0.9083094555873925,0.9095374539500614,0.9042161277118297,0.9096335567133591,0.003363936127712806,30
2.600245237350464,0.01878120970082161,0.15574369430541993,0.0006399700160020987,10,1,4,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",0.9112111292962357,0.9144844517184942,0.9087187883749488,0.9083094555873925,0.9042161277118297,0.9093879905377802,0.0033957910937954553,31
0.871791410446167,0.002892018769461219,0.05361294746398926,0.0003079784857754642,10,1,6,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",0.9087561374795418,0.9140752864157119,0.9050347932869423,0.9054441260744985,0.901760130986492,0.9070140948486373,0.004168494014951731,37
1.7317702770233154,0.007692651159350549,0.10436034202575684,0.0010356863010357097,10,1,6,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 200}",0.9091653027823241,0.9177577741407529,0.9070814572247237,0.9087187883749488,0.9066721244371674,0.9098790893919834,0.004050699522538243,29
2.5814475536346437,0.012015201677116411,0.15600218772888183,0.001220474748929694,10,1,6,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 300}",0.9099836333878887,0.9144844517184942,0.9087187883749488,0.9111747851002865,0.9050347932869423,0.9098792903737121,0.0030890976668121167,28
0.8607461452484131,0.006431072062429536,0.053455543518066403,0.0008303163176612764,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9042553191489362,0.9054828150572831,0.9009414654113794,0.9033974621367171,0.9025787965616046,0.9033311716631841,0.0015339345853760695,50
1.7163569927215576,0.00661218098845162,0.10395469665527343,0.0004812433183757455,10,2,2,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9067103109656302,0.9087561374795418,0.9062627916496111,0.9029881293491608,0.9001227998362669,0.9049680338560421,0.0030482116362132547,48
2.567254829406738,0.014190815537780845,0.15528388023376466,0.0013267048950337795,10,2,2,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.9046644844517185,0.9087561374795418,0.9079001227998362,0.904625460499386,0.9042161277118297,0.9060324665884625,0.0019003500215861342,41
0.8620347499847412,0.0034579427747141052,0.053168439865112306,0.0005361500179623363,10,2,4,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.9042553191489362,0.9054828150572831,0.9009414654113794,0.9033974621367171,0.9025787965616046,0.9033311716631841,0.0015339345853760695,50
1.7089609622955322,0.003956330244645764,0.10301198959350585,0.00030817545436577585,10,2,4,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",0.9067103109656302,0.9087561374795418,0.9062627916496111,0.9029881293491608,0.9001227998362669,0.9049680338560421,0.0030482116362132547,48
2.5644649982452394,0.005760384852876355,0.15430965423583984,0.0008393631179215469,10,2,4,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",0.9046644844517185,0.9087561374795418,0.9079001227998362,0.904625460499386,0.9042161277118297,0.9060324665884625,0.0019003500215861342,41
0.8584453582763671,0.0051400263234173274,0.05333552360534668,0.0002077536651453176,10,2,6,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",0.9071194762684124,0.911620294599018,0.9001227998362669,0.9058534588620548,0.9005321326238231,0.905049632437915,0.004307794695505529,47
1.7065367698669434,0.009352766098425875,0.10320563316345215,0.0004042717666455588,10,2,6,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 200}",0.9067103109656302,0.912847790507365,0.9029881293491608,0.9103561195251739,0.9021694637740483,0.9070143628242757,0.004122432939845266,36
2.5470751762390136,0.002859871738407178,0.15334634780883788,0.0013699926346754294,10,2,6,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 300}",0.9083469721767594,0.9087561374795418,0.9042161277118297,0.9091281211625051,0.904625460499386,0.9070145638060044,0.002136098069326852,35
0.8533196926116944,0.006800755518521218,0.05313849449157715,0.00035214138417256777,10,3,2,100,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.9050736497545008,0.9108019639934534,0.8968481375358166,0.901760130986492,0.8984854686860417,0.902593870191261,0.004982160942509733,52
1.6991002559661865,0.012439608843859765,0.10326914787292481,0.0008826171481998765,10,3,2,200,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.9046644844517185,0.9112111292962357,0.9025787965616046,0.9070814572247237,0.9033974621367171,0.9057866659342,0.0031099613897683834,43
2.548079490661621,0.017753081206268312,0.15434985160827636,0.0011383858099130156,10,3,2,300,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.9079378068739771,0.912847790507365,0.9042161277118297,0.904625460499386,0.9021694637740483,0.9063593298733214,0.0037348710146901803,38
0.8538408756256104,0.006683977346423912,0.053315258026123045,0.00041941815794462473,10,3,4,100,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 100}",0.9050736497545008,0.9108019639934534,0.8968481375358166,0.901760130986492,0.8984854686860417,0.902593870191261,0.004982160942509733,52
1.6951979637145995,0.011200061069023739,0.1033299446105957,0.0009723278897072604,10,3,4,200,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 200}",0.9046644844517185,0.9112111292962357,0.9025787965616046,0.9070814572247237,0.9033974621367171,0.9057866659342,0.0031099613897683834,43
2.5521377086639405,0.013574356813011952,0.1537752628326416,0.0002805189840440902,10,3,4,300,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",0.9079378068739771,0.912847790507365,0.9042161277118297,0.904625460499386,0.9021694637740483,0.9063593298733214,0.0037348710146901803,38
0.8538851261138916,0.006484978644984648,0.05324196815490723,0.00020482084851804888,10,3,6,100,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 100}",0.9050736497545008,0.9108019639934534,0.8968481375358166,0.901760130986492,0.8984854686860417,0.902593870191261,0.004982160942509733,52
1.7024184703826903,0.017142169907230685,0.10334320068359375,0.0002568081940196815,10,3,6,200,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 200}",0.9046644844517185,0.9112111292962357,0.9025787965616046,0.9070814572247237,0.9033974621367171,0.9057866659342,0.0031099613897683834,43
2.5491519927978517,0.015903035481922144,0.15393633842468263,0.0011938680916159336,10,3,6,300,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 300}",0.9079378068739771,0.912847790507365,0.9042161277118297,0.904625460499386,0.9021694637740483,0.9063593298733214,0.0037348710146901803,38
1.0597883701324462,0.004549368713509663,0.0617863655090332,0.0006462296316192547,15,1,2,100,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9468085106382979,0.9480360065466449,0.9398280802292264,0.948014735980352,0.9390094146541138,0.944339349609727,0.004050438290411601,6
2.1068742752075194,0.006590546979210134,0.1208806037902832,0.000499144495939177,15,1,2,200,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9484451718494271,0.9480360065466449,0.9386000818665575,0.9541547277936963,0.9443307408923455,0.9467133457897342,0.005130783111611215,1
3.1462632179260255,0.013839828085069726,0.17827987670898438,0.0009827090128641987,15,1,2,300,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.9472176759410802,0.9480360065466449,0.9414654113794515,0.9525173966434711,0.9435120753172329,0.9465497131655761,0.0038300354235042294,2
1.0458569049835205,0.004351934591232424,0.061364173889160156,0.00021595375291623244,15,1,4,100,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",0.9472176759410802,0.9451718494271686,0.9340974212034384,0.9455587392550143,0.9386000818665575,0.9421291535386518,0.004977473010819466,9
2.08746395111084,0.014427282794908044,0.11936626434326172,0.000570192227694313,15,1,4,200,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",0.9484451718494271,0.9488543371522095,0.9398280802292264,0.9504707327056897,0.9406467458043389,0.9456490135481783,0.00447766732955576,3
3.134401226043701,0.017041613089980485,0.17806682586669922,0.0008299573209323768,15,1,4,300,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",0.9472176759410802,0.9488543371522095,0.9398280802292264,0.9512893982808023,0.9398280802292264,0.9454035143665089,0.004733157956541266,4
1.0467800617218017,0.0020968588072350696,0.06125040054321289,0.00025412854607259085,15,1,6,100,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",0.9447626841243862,0.9447626841243862,0.9369627507163324,0.948014735980352,0.9410560785918952,0.9431117867074704,0.0037822325579361573,8
2.0789533615112306,0.009942982880290432,0.11817212104797363,0.0005239966634037295,15,1,6,200,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 200}",0.9480360065466449,0.9443535188216039,0.9361440851412198,0.9492427343430209,0.9402374130167827,0.9436027515738544,0.00487819670180658,7
3.106709432601929,0.015305544319544454,0.17671618461608887,0.0010775272499755151,15,1,6,300,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 300}",0.9480360065466449,0.9451718494271686,0.9381907490790012,0.9500613999181334,0.9410560785918952,0.9445032167125686,0.004371523375512114,5
1.0189600944519044,0.005340459644800444,0.05989823341369629,0.00038120539567019975,15,2,2,100,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.940671031096563,0.9423076923076923,0.9328694228407696,0.9463774048301269,0.9357347523536635,0.9395920606857631,0.004788578381412993,14
2.0355660915374756,0.009843854890505389,0.11806917190551758,0.0018393227610096624,15,2,2,200,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9443535188216039,0.9402618657937807,0.9336880884158821,0.9459680720425706,0.9345067539909947,0.9397556598129665,0.004987124475196115,12
3.049561023712158,0.011374183016037508,0.17440462112426758,0.0004249576392249257,15,2,2,300,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.9443535188216039,0.9410801963993454,0.937781416291445,0.9463774048301269,0.9353254195661073,0.9409835911817256,0.004067623399468047,10
1.0239958763122559,0.010800250031776752,0.06008610725402832,9.760841487021132e-05,15,2,4,100,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.940671031096563,0.9423076923076923,0.9328694228407696,0.9463774048301269,0.9357347523536635,0.9395920606857631,0.004788578381412993,14
2.031524324417114,0.0023429026498436264,0.11712141036987304,0.000700398659231824,15,2,4,200,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",0.9443535188216039,0.9402618657937807,0.9336880884158821,0.9459680720425706,0.9345067539909947,0.9397556598129665,0.004987124475196115,12
3.0357362270355224,0.010070506347611188,0.17430787086486815,0.000692669064574804,15,2,4,300,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",0.9443535188216039,0.9410801963993454,0.937781416291445,0.9463774048301269,0.9353254195661073,0.9409835911817256,0.004067623399468047,10
1.0216630458831788,0.0012847114073698503,0.05997037887573242,0.00010236695422605764,15,2,6,100,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",0.9390343698854338,0.939443535188216,0.934916086778551,0.9418747441670078,0.9300040933278756,0.9370545658694169,0.0041747616231268755,18
2.024016284942627,0.005073838764710103,0.11691126823425294,0.0009967059154327553,15,2,6,200,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 200}",0.9427168576104746,0.9398527004909983,0.9361440851412198,0.9431027425296766,0.9324600900532133,0.9388552951651166,0.004054543111996649,16
3.0136181831359865,0.011695173021684411,0.17335100173950196,0.0008046528130382528,15,2,6,300,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 300}",0.9402618657937807,0.939443535188216,0.9332787556283259,0.9439214081047892,0.9336880884158821,0.9381187306261987,0.00407615381874833,17
0.9908035278320313,0.0017705576858053126,0.0591026782989502,0.00011630160928346007,15,3,2,100,"{'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.9357610474631751,0.9361702127659575,0.9283667621776505,0.9345067539909947,0.929185427752763,0.9327980408301082,0.003339396840180805,25
1.965546178817749,0.00409445813307281,0.11443734169006348,0.0005667780617501998,15,3,2,200,"{'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.9357610474631751,0.9410801963993454,0.9300040933278756,0.937781416291445,0.9300040933278756,0.9349261693619434,0.004362915773189031,22
2.9536723613739015,0.007555191274788453,0.17069220542907715,0.000517597828774807,15,3,2,300,"{'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.9345335515548282,0.9402618657937807,0.932050757265657,0.9406467458043389,0.9300040933278756,0.935499402749296,0.0042941971220523045,19
0.9883397102355957,0.0028733098418276255,0.0586449146270752,0.0002990877061745719,15,3,4,100,"{'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 100}",0.9357610474631751,0.9361702127659575,0.9283667621776505,0.9345067539909947,0.929185427752763,0.9327980408301082,0.003339396840180805,25
1.9693331241607666,0.007314201052879858,0.11682448387145997,0.004123686772601342,15,3,4,200,"{'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 200}",0.9357610474631751,0.9410801963993454,0.9300040933278756,0.937781416291445,0.9300040933278756,0.9349261693619434,0.004362915773189031,22
3.0305352210998535,0.14150604589044424,0.17143983840942384,0.0007056433630703132,15,3,4,300,"{'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",0.9345335515548282,0.9402618657937807,0.932050757265657,0.9406467458043389,0.9300040933278756,0.935499402749296,0.0042941971220523045,19
0.993409252166748,0.0012630488227310247,0.059160470962524414,0.0002435265301922243,15,3,6,100,"{'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 100}",0.9357610474631751,0.9361702127659575,0.9283667621776505,0.9345067539909947,0.929185427752763,0.9327980408301082,0.003339396840180805,25
1.9706686973571776,0.0064058331068162925,0.11456007957458496,0.0003889346008670368,15,3,6,200,"{'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 200}",0.9357610474631751,0.9410801963993454,0.9300040933278756,0.937781416291445,0.9300040933278756,0.9349261693619434,0.004362915773189031,22
2.9598847389221192,0.009825205080399217,0.17170772552490235,0.0011544841366365852,15,3,6,300,"{'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 300}",0.9345335515548282,0.9402618657937807,0.932050757265657,0.9406467458043389,0.9300040933278756,0.935499402749296,0.0042941971220523045,19
