mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1016916275024414,0.001552688226812062,0.005038118362426758,0.00010881217081977106,gini,10,1,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9133445598582751,0.8973533075163839,0.9097563994360657,0.9185552452854253,0.8985065020371042,0.907503202826651,0.008310318758605429,10
0.10177950859069824,0.0018250961658758964,0.0052509307861328125,0.00035342062332157617,gini,10,1,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9125898366369999,0.897382977040288,0.9061166717097192,0.9193225776809332,0.8963821660210138,0.9063588458177907,0.008798211168021689,14
0.10119619369506835,0.0015198248748402397,0.005104207992553711,0.00017981058209141712,gini,10,2,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9106584504164975,0.8936025324278755,0.9085096907072651,0.9207092428383286,0.8997691541376316,0.9066498141055195,0.009324922338656018,11
0.10080165863037109,0.0010894932018651448,0.005345487594604492,0.0007491564994955978,gini,10,2,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9103383925162006,0.8960895532859513,0.9086377797042268,0.9206851059809589,0.8969462491616,0.9065394161297874,0.009166944731753347,12
0.10107359886169434,0.0013688095187520757,0.004970979690551758,0.00010720996111499081,gini,10,2,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9064479010162416,0.8943862072305623,0.9052637021381932,0.9189643151531478,0.897694011673102,0.9045512274422494,0.008511064941701976,15
0.10036497116088867,0.001284097512969846,0.004989433288574219,8.941521924401212e-05,gini,10,4,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9055344412073635,0.8961444115516048,0.9032319789200103,0.9196207217905581,0.8970928045157956,0.9043248715970664,0.0084361511011936,16
0.10034828186035157,0.00132946519391552,0.00496363639831543,0.0001668949808276292,gini,10,4,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9055344412073635,0.8961444115516048,0.9032319789200103,0.9196207217905581,0.8970928045157956,0.9043248715970664,0.0084361511011936,16
0.10076818466186524,0.0012576539559321744,0.005060243606567383,0.0003071433357785879,gini,10,4,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.9041890351519767,0.8949218065369372,0.9040139714053025,0.918781001417129,0.897690570075413,0.9039192769173517,0.008254742319754491,18
0.09800024032592773,0.002026110102597661,0.005600452423095703,0.0003699608935418551,entropy,5,1,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.754060764457997,0.7571926516903852,0.751350534851594,0.7856089376500325,0.7570043775473642,0.7610434532394745,0.01246849180001749,28
0.09585099220275879,0.002504463128727057,0.00512242317199707,7.524272785014651e-05,entropy,5,1,5,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.754060764457997,0.7571926516903852,0.751350534851594,0.7856089376500325,0.7570043775473642,0.7610434532394745,0.01246849180001749,28
0.09717164039611817,0.002317061069372422,0.005327415466308594,8.939461940694515e-05,entropy,5,1,10,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.754060764457997,0.7571926516903852,0.751350534851594,0.7856089376500325,0.7570043775473642,0.7610434532394745,0.01246849180001749,28
0.09463295936584473,0.0013397271615385462,0.005051326751708984,0.00013188417601325597,entropy,5,2,2,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.754060764457997,0.7571926516903852,0.751350534851594,0.7856089376500325,0.7570043775473642,0.7610434532394745,0.01246849180001749,28
