mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.023134660720825196,0.005695987674193707,0.00351409912109375,0.00038788428178342143,gini,5,1,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.49830119344154605,0.4668370191822744,0.5101232101853753,0.5076589536838,0.4603591346197586,0.48865590222255084,0.020936874803086317,54
0.019336605072021486,0.00041326353302795124,0.002998208999633789,0.00010282212470302704,gini,5,1,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.49899301947536934,0.4680944596607656,0.5101232101853753,0.5076589536838,0.4605959010665706,0.4890931088143763,0.02067848208251116,53
0.019152498245239256,0.0005681574189246853,0.0029325008392333983,4.868958047899764e-05,gini,5,1,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.49899301947536934,0.46857004030235677,0.5101232101853753,0.5089410580236376,0.4605959010665706,0.48944464581066194,0.02081770295616408,51
0.02486896514892578,0.0034513853206216646,0.00415492057800293,0.0003488825267091433,gini,5,2,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.49899301947536934,0.4681787609411203,0.5094612480417077,0.508298069506313,0.4605959010665706,0.4891053998062162,0.020645580073716467,52
0.025478029251098634,0.000576704936393173,0.005189132690429687,0.0008314704213557917,gini,5,2,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.49899301947536934,0.4687537675231448,0.5101232101853753,0.5089410580236376,0.4605959010665706,0.48948139125481954,0.020780954356807414,46
0.026082468032836915,0.0010986426368744327,0.004195117950439453,0.0007509333032363883,gini,5,2,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.49899301947536934,0.4687537675231448,0.5101232101853753,0.5089410580236376,0.4605959010665706,0.48948139125481954,0.020780954356807414,46
0.024702119827270507,0.000552671286589928,0.003429746627807617,0.0007836501295267418,gini,5,4,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.49899301947536934,0.4687537675231448,0.5101232101853753,0.5089410580236376,0.4605959010665706,0.48948139125481954,0.020780954356807414,46
0.025240993499755858,0.001717547696427392,0.004376459121704102,0.0009493776136379299,gini,5,4,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.49899301947536934,0.4687537675231448,0.5101232101853753,0.5089410580236376,0.4605959010665706,0.48948139125481954,0.020780954356807414,46
0.01932659149169922,0.0005478756773338743,0.003065156936645508,0.00017055988571722412,gini,5,4,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.49899301947536934,0.4687537675231448,0.5101232101853753,0.5089410580236376,0.4605959010665706,0.48948139125481954,0.020780954356807414,46
0.023653078079223632,0.000873052603065078,0.0030829906463623047,0.00015194122556135177,gini,10,1,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.5969746978279789,0.5794495750554174,0.5976570423504722,0.5723336632555657,0.609194259387091,0.5911218475753051,0.013362743066716528,33
0.023420000076293947,0.0006137603068225217,0.002979135513305664,6.531635258311574e-05,gini,10,1,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.5886653452680152,0.5801554520925205,0.6020204040780048,0.5859898059034268,0.6140557607417427,0.594177353616742,0.012253133528321707,29
0.023736095428466795,0.0006878615347071601,0.003220939636230469,0.0002673243947274191,gini,10,1,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.5937313102774495,0.5820633901921787,0.6054812958566674,0.5922594788874204,0.6228813695863853,0.5992833689600202,0.01394251044474917,22
0.02308058738708496,0.00047757116091455174,0.002959728240966797,3.068957438265478e-05,gini,10,2,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.5973498909596363,0.5844840289445921,0.601966062522313,0.589678670078771,0.6087955339588379,0.59645483729283,0.0086334722264232,26
0.023206424713134766,0.0006034053178262256,0.003026533126831055,0.00011399005450258106,gini,10,2,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.597576569526651,0.5834786413685759,0.5963360013101631,0.5687223468794389,0.6087955339588379,0.5909818186087333,0.013720555506310165,34
0.023043060302734376,0.0004547506654311526,0.0029489994049072266,4.148675102972796e-05,gini,10,2,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.6013544940427017,0.5870868703894516,0.6024285058694957,0.5898810135000457,0.6196454817959728,0.6000792731195335,0.011513371642168618,20
0.023410463333129884,0.0003617319053607638,0.0033000946044921876,0.00040233174712550244,gini,10,4,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.6134119817720779,0.5867034828954072,0.61112902652624,0.5750829746318057,0.6188586323997854,0.6010372196450632,0.017039136714153,18
