mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06772708892822266,0.0051030775582182756,0.0042975425720214845,0.0003996699441208762,gini,5,1,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8015548281505729,0.7843698854337152,0.787556283258289,0.7990176013098649,0.7879656160458453,0.7920928428396575,0.006851859467787623,24
0.06369504928588868,0.00166400655662882,0.003932142257690429,0.00033757173284554076,gini,5,1,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8015548281505729,0.7843698854337152,0.787556283258289,0.7990176013098649,0.7879656160458453,0.7920928428396575,0.006851859467787623,24
0.06702513694763183,0.0017945818516450602,0.004548549652099609,0.0005952600441194766,gini,5,1,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8015548281505729,0.7843698854337152,0.7879656160458453,0.7990176013098649,0.787556283258289,0.7920928428396575,0.006851859467787623,24
0.06335306167602539,0.0006135839684380358,0.0038275718688964844,7.793144444100557e-05,gini,5,2,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8015548281505729,0.7839607201309329,0.7879656160458453,0.7990176013098649,0.7879656160458453,0.7920928763366122,0.006894648180349093,22
0.0626007080078125,0.0001744031889831376,0.003721809387207031,8.122744290999899e-05,gini,5,2,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8015548281505729,0.7839607201309329,0.7879656160458453,0.7990176013098649,0.7879656160458453,0.7920928763366122,0.006894648180349093,22
0.06405844688415527,0.0020318357887588894,0.003710651397705078,0.00012308252405715192,gini,5,2,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8015548281505729,0.7839607201309329,0.7879656160458453,0.7990176013098649,0.787556283258289,0.792011009779101,0.006945412244616012,27
0.06376018524169921,0.001225203525619577,0.003932809829711914,0.00026238722770757225,gini,5,4,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8031914893617021,0.7839607201309329,0.7879656160458453,0.7986082685223086,0.7879656160458453,0.7923383420213268,0.007287369881806741,20
0.06321597099304199,0.0002824939637170484,0.003871917724609375,0.00011934396765459968,gini,5,4,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8031914893617021,0.7839607201309329,0.7879656160458453,0.7986082685223086,0.7879656160458453,0.7923383420213268,0.007287369881806741,20
0.0638735294342041,0.0016826450499478496,0.0038782596588134766,0.0002653091524417289,gini,5,4,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8031914893617021,0.7839607201309329,0.7879656160458453,0.7990176013098649,0.7879656160458453,0.792420208578838,0.007359290925366852,19
0.1015195369720459,0.0012265515336513885,0.003904581069946289,7.488089558270403e-05,gini,10,1,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9132569558101473,0.896481178396072,0.9083094555873925,0.9181334424887434,0.8976668031109292,0.9067695670786569,0.008512419010420914,13
0.10220847129821778,0.0013387743827726623,0.0038590431213378906,6.887532705991219e-05,gini,10,1,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9136661211129297,0.897708674304419,0.9099467867376176,0.9185427752762997,0.8993041342611543,0.907833698338484,0.008104766522265128,10
0.10147056579589844,0.0012815111656577637,0.00393528938293457,0.00011713545312157224,gini,10,1,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.912847790507365,0.897708674304419,0.9062627916496111,0.9193614408514122,0.8972574703233729,0.9066876335272361,0.008582576577085263,14
0.10172791481018066,0.0013250283771271553,0.003954601287841797,0.0001592922613220036,gini,10,2,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9108019639934534,0.894026186579378,0.9087187883749488,0.9205894392140811,0.9005321326238231,0.9069337021571368,0.009079792815782325,11
0.10147252082824706,0.0015013636532781865,0.003922510147094727,0.0001269497241942485,gini,10,2,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.910392798690671,0.896481178396072,0.9087187883749488,0.9205894392140811,0.8976668031109292,0.9067698015573404,0.00890648516617967,12
0.10179409980773926,0.0025208733558789555,0.003979206085205078,0.0001619061933839226,gini,10,2,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9067103109656302,0.8948445171849427,0.9054441260744985,0.918952108063856,0.8984854686860417,0.9048873061949939,0.008286050699503972,15
0.1006502628326416,0.001333680588919236,0.0038621902465820314,0.00015592840466588498,gini,10,4,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9054828150572831,0.896481178396072,0.9033974621367171,0.9197707736389685,0.8976668031109292,0.9045598064679939,0.008322911008556696,16
