mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0679743766784668,0.006303002649152464,0.005361127853393555,0.0004002323363378436,gini,5,1,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7097366622622552,0.7181732116889674,0.7199389472932042,0.7044609587650766,0.7005484583949434,0.7105716476808894,0.007537003655735497,39
0.06586833000183105,0.0024230801581987937,0.005418968200683594,0.0004220337881849557,gini,5,1,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7097366622622552,0.7181732116889674,0.7199389472932042,0.7044609587650766,0.7005484583949434,0.7105716476808894,0.007537003655735497,39
0.06589217185974121,0.0011909873929013225,0.005628061294555664,0.0004330363618986933,gini,5,1,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7097366622622552,0.7181732116889674,0.7203264854355531,0.7040600597713388,0.7009202081300779,0.7106433254576385,0.007604777572374178,37
0.06830039024353027,0.0012009617637283112,0.006032896041870117,0.0005233450063740585,gini,5,2,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7097366622622552,0.7181732116889674,0.7199389472932042,0.7044609587650766,0.7005484583949434,0.7105716476808894,0.007537003655735497,39
0.06552348136901856,0.0016340592976306423,0.0054781436920166016,0.0006212750109836201,gini,5,2,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7097366622622552,0.7181732116889674,0.7199389472932042,0.7044609587650766,0.7005484583949434,0.7105716476808894,0.007537003655735497,39
0.064125394821167,0.0007681546865448261,0.005231618881225586,0.00018694795917654884,gini,5,2,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7097366622622552,0.7181732116889674,0.7203264854355531,0.7040600597713388,0.7009202081300779,0.7106433254576385,0.007604777572374178,37
0.06424088478088379,0.0009196788741608303,0.005012702941894531,0.00018078722291819954,gini,5,4,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.7087418271653463,0.7181732116889674,0.7203264854355531,0.7045191536573742,0.7009202081300779,0.7105361772154638,0.007563934910427113,43
0.06390266418457032,0.00036311875647276155,0.005043983459472656,0.00011132049158580104,gini,5,4,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7087418271653463,0.7181732116889674,0.7203264854355531,0.7045191536573742,0.7009202081300779,0.7105361772154638,0.007563934910427113,43
0.06404738426208496,0.000946754832842267,0.004998683929443359,0.0001335820809912285,gini,5,4,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.7087418271653463,0.7181732116889674,0.7203264854355531,0.7037180567592345,0.7009202081300779,0.7103759578358358,0.007697004605103145,45
0.10155181884765625,0.0011882818376598681,0.005359458923339844,0.00038936653134385345,gini,10,1,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8457122163661291,0.8278100187836347,0.8317407110764851,0.8270441337269729,0.8140210599093329,0.829265627972511,0.010159399552997621,22
0.10132684707641601,0.0009303206433807086,0.00515451431274414,0.0001353216976942612,gini,10,1,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8426595285043982,0.8276771223358499,0.8309434545720927,0.8252398584677554,0.8170361174073563,0.8287112162574906,0.008354231391743318,23
0.10117745399475098,0.0010453666555494624,0.005190515518188476,0.00016161456934071178,gini,10,1,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8450222434478231,0.8286205468369957,0.8310419585263936,0.8254450816721409,0.816488243989825,0.8293236148946356,0.009270207270643769,21
0.1004903793334961,0.0006819433800324379,0.005665349960327149,0.0010685813304083828,gini,10,2,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8434065421109455,0.8248314259658104,0.8329030464733371,0.8269585266669764,0.8187789301283748,0.8293756942690889,0.008343756811136747,20
0.10131711959838867,0.0010673186554730574,0.005188608169555664,0.00014644984990793574,gini,10,2,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8442455192038506,0.8248314259658104,0.834003254136025,0.8255543826070014,0.8192991451233821,0.8295867454072139,0.008707386874543383,19
0.10078840255737305,0.0005767638915354405,0.0051689624786376955,0.0001111255058237165,gini,10,2,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8432028287168309,0.8263955490592879,0.8317423699851462,0.8238202895222076,0.8179200648485073,0.8286162204263959,0.008542622913217005,24
0.10047216415405273,0.0005751784334173832,0.0051307201385498045,0.00026249607943973325,gini,10,4,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8397413601598132,0.825121852956538,0.828105959027201,0.8255816844337088,0.8151585302224169,0.8267418773599357,0.007861192396338037,25
