mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06675353050231933,0.007229888021366982,0.003928279876708985,0.0001329750508913409,gini,5,1,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8015548281505729,0.7843698854337152,0.787556283258289,0.7990176013098649,0.7879656160458453,0.7920928428396575,0.006851859467787623,24
0.06327714920043945,0.0006727937867306624,0.003937673568725586,0.00015154815126727062,gini,5,1,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8015548281505729,0.7843698854337152,0.787556283258289,0.7990176013098649,0.7879656160458453,0.7920928428396575,0.006851859467787623,24
0.06325592994689941,0.00037471976163634473,0.003854846954345703,0.00019703876106152388,gini,5,1,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8015548281505729,0.7843698854337152,0.7879656160458453,0.7990176013098649,0.787556283258289,0.7920928428396575,0.006851859467787623,24
0.06595387458801269,0.0007191714328443753,0.004301548004150391,0.00019296357289462466,gini,5,2,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8015548281505729,0.7839607201309329,0.7879656160458453,0.7990176013098649,0.7879656160458453,0.7920928763366122,0.006894648180349093,22
0.06624164581298828,0.0019408087607840525,0.004239130020141602,0.0001523684921092646,gini,5,2,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8015548281505729,0.7839607201309329,0.7879656160458453,0.7990176013098649,0.7879656160458453,0.7920928763366122,0.006894648180349093,22
0.06486892700195312,0.0017419334630231456,0.00414743423461914,0.0004103072390466666,gini,5,2,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8015548281505729,0.7839607201309329,0.7879656160458453,0.7990176013098649,0.787556283258289,0.792011009779101,0.006945412244616012,27
0.06287879943847656,0.0004672980405786094,0.0038391590118408204,0.00013054322729535035,gini,5,4,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8031914893617021,0.7839607201309329,0.7879656160458453,0.7986082685223086,0.7879656160458453,0.7923383420213268,0.007287369881806741,20
0.06294846534729004,0.000749397481115852,0.0039025306701660155,9.128307325981195e-05,gini,5,4,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8031914893617021,0.7839607201309329,0.7879656160458453,0.7986082685223086,0.7879656160458453,0.7923383420213268,0.007287369881806741,20
0.06280202865600586,0.00040270820275924857,0.003831148147583008,0.00010591142604529913,gini,5,4,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8031914893617021,0.7839607201309329,0.7879656160458453,0.7990176013098649,0.7879656160458453,0.792420208578838,0.007359290925366852,19
0.10177865028381347,0.0010433340049858162,0.004263687133789063,0.0005817215243859932,gini,10,1,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9132569558101473,0.896481178396072,0.9083094555873925,0.9181334424887434,0.8976668031109292,0.9067695670786569,0.008512419010420914,13
0.10613350868225098,0.0024482748587570037,0.004260110855102539,0.0001956547986995013,gini,10,1,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9136661211129297,0.897708674304419,0.9099467867376176,0.9185427752762997,0.8993041342611543,0.907833698338484,0.008104766522265128,10
0.10244221687316894,0.0023018367225350806,0.004158639907836914,5.825744198204616e-05,gini,10,1,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.912847790507365,0.897708674304419,0.9062627916496111,0.9193614408514122,0.8972574703233729,0.9066876335272361,0.008582576577085263,14
0.101983642578125,0.001519134013139134,0.004231739044189453,0.00011389177414752236,gini,10,2,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9108019639934534,0.894026186579378,0.9087187883749488,0.9205894392140811,0.9005321326238231,0.9069337021571368,0.009079792815782325,11
0.10553712844848633,0.002062457192595954,0.004414796829223633,0.0003579435544654644,gini,10,2,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.910392798690671,0.896481178396072,0.9087187883749488,0.9205894392140811,0.8976668031109292,0.9067698015573404,0.00890648516617967,12
0.10209469795227051,0.0015458938620507368,0.004044151306152344,8.755678133873827e-05,gini,10,2,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9067103109656302,0.8948445171849427,0.9054441260744985,0.918952108063856,0.8984854686860417,0.9048873061949939,0.008286050699503972,15
0.10168204307556153,0.0014549973937820007,0.004131507873535156,0.00010094524386456162,gini,10,4,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9054828150572831,0.896481178396072,0.9033974621367171,0.9197707736389685,0.8976668031109292,0.9045598064679939,0.008322911008556696,16
